"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","35-44","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","45-54","Male","No qualification",47
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","45-54","Male"," Cert III/IV",73
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","45-54","Male","Dip/Ad-dip",17
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","45-54","Male","Bachelor",7
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","45-54","Male","Postgrad",0
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","45-54","Female","No qualification",4
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","45-54","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","45-54","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","45-54","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","45-54","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","55-64","Male","No qualification",21
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","55-64","Male"," Cert III/IV",37
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","55-64","Male","Dip/Ad-dip",12
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","55-64","Male","Bachelor",4
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","55-64","Male","Postgrad",0
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","55-64","Female","No qualification",5
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","55-64","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","55-64","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","55-64","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","55-64","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","Over 65","Male","No qualification",7
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","Over 65","Male"," Cert III/IV",7
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","Over 65","Male","Dip/Ad-dip",4
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","Over 65","Male","Bachelor",0
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","Over 65","Male","Postgrad",0
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","Over 65","Female","No qualification",0
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","Over 65","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","Over 65","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","Over 65","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Electronics and Telecommunications Trades Workers, nfd","Over 65","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","25-34","Male","No qualification",441
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","25-34","Male"," Cert III/IV",4186
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","25-34","Male","Dip/Ad-dip",215
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","25-34","Male","Bachelor",90
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","25-34","Male","Postgrad",15
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","25-34","Female","No qualification",7
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","25-34","Female"," Cert III/IV",18
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","25-34","Female","Dip/Ad-dip",5
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","25-34","Female","Bachelor",5
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","25-34","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","35-44","Male","No qualification",253
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","35-44","Male"," Cert III/IV",2781
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","35-44","Male","Dip/Ad-dip",240
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","35-44","Male","Bachelor",110
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","35-44","Male","Postgrad",20
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","35-44","Female","No qualification",3
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","35-44","Female"," Cert III/IV",13
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","35-44","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","35-44","Female","Bachelor",4
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","35-44","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","45-54","Male","No qualification",278
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","45-54","Male"," Cert III/IV",2321
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","45-54","Male","Dip/Ad-dip",180
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","45-54","Male","Bachelor",73
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","45-54","Male","Postgrad",13
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","45-54","Female","No qualification",13
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","45-54","Female"," Cert III/IV",15
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","45-54","Female","Dip/Ad-dip",5
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","45-54","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","45-54","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","55-64","Male","No qualification",132
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","55-64","Male"," Cert III/IV",1405
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","55-64","Male","Dip/Ad-dip",109
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","55-64","Male","Bachelor",44
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","55-64","Male","Postgrad",9
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","55-64","Female","No qualification",6
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","55-64","Female"," Cert III/IV",7
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","55-64","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","55-64","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","55-64","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","Over 65","Male","No qualification",44
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","Over 65","Male"," Cert III/IV",256
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","Over 65","Male","Dip/Ad-dip",18
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","Over 65","Male","Bachelor",6
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","Over 65","Male","Postgrad",0
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","Over 65","Female","No qualification",0
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","Over 65","Female"," Cert III/IV",0
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","Over 65","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","Over 65","Female","Bachelor",0
"Persons Place of Usual Residence","Not attending","Airconditioning and Refrigeration Mechanics","Over 65","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Electrical Distribution Trades Workers","25-34","Male","No qualification",136
"Persons Place of Usual Residence","Not attending","Electrical Distribution Trades Workers","25-34","Male"," Cert III/IV",1911
"Persons Place of Usual Residence","Not attending","Electrical Distribution Trades Workers","25-34","Male","Dip/Ad-dip",80
"Persons Place of Usual Residence","Not attending","Electrical Distribution Trades Workers","25-34","Male","Bachelor",40
"Persons Place of Usual Residence","Not attending","Electrical Distribution Trades Workers","25-34","Male","Postgrad",0
"Persons Place of Usual Residence","Not attending","Electrical Distribution Trades Workers","25-34","Female","No qualification",12
"Persons Place of Usual Residence","Not attending","Electrical Distribution Trades Workers","25-34","Female"," Cert III/IV",6
"Persons Place of Usual Residence","Not attending","Electrical Distribution Trades Workers","25-34","Female","Dip/Ad-dip",0
"Persons Place of Usual Residence","Not attending","Electrical Distribution Trades Workers","25-34","Female","Bachelor",7
"Persons Place of Usual Residence","Not attending","Electrical Distribution Trades Workers","25-34","Female","Postgrad",0
"Persons Place of Usual Residence","Not attending","Electrical Distribution Trades Workers","35-44","Male","No qualification",98
